id,user,local,device,day,hour,type,model,value
"5a14a0be37a0a30484f956df","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:07","corrente","sct-013","0.35"
"5a14a0c337a0a30484f956e0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:12","corrente","sct-013","0.49"
"5a14a0c837a0a30484f956e1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:17","corrente","sct-013","0.3"
"5a14a0cd37a0a30484f956e2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:22","corrente","sct-013","0.53"
"5a14a0d237a0a30484f956e3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:27","corrente","sct-013","0.34"
"5a14a0d737a0a30484f956e4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:33","corrente","sct-013","0.46"
"5a14a0dc37a0a30484f956e5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:38","corrente","sct-013","0.46"
"5a14a0e137a0a30484f956e6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:43","corrente","sct-013","0.55"
"5a14a0e737a0a30484f956e7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:48","corrente","sct-013","0.32"
"5a14a0ec37a0a30484f956e8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:53","corrente","sct-013","0.57"
"5a14a0f137a0a30484f956e9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:05:58","corrente","sct-013","0.56"
"5a14a0f637a0a30484f956ea","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:03","corrente","sct-013","0.46"
"5a14a0fb37a0a30484f956eb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:08","corrente","sct-013","0.43"
"5a14a10037a0a30484f956ec","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:14","corrente","sct-013","0.59"
"5a14a10537a0a30484f956ed","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:19","corrente","sct-013","0.44"
"5a14a10a37a0a30484f956ee","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:24","corrente","sct-013","0.45"
"5a14a11037a0a30484f956ef","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:29","corrente","sct-013","0.42"
"5a14a11537a0a30484f956f0","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:34","corrente","sct-013","0.42"
"5a14a11a37a0a30484f956f1","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:39","corrente","sct-013","0.51"
"5a14a11f37a0a30484f956f2","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:44","corrente","sct-013","0.41"
"5a14a12437a0a30484f956f3","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:49","corrente","sct-013","0.33"
"5a14a12937a0a30484f956f4","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:06:55","corrente","sct-013","0.46"
"5a14a12e37a0a30484f956f5","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:00","corrente","sct-013","0.34"
"5a14a13337a0a30484f956f6","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:05","corrente","sct-013","0.4"
"5a14a13937a0a30484f956f7","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:10","corrente","sct-013","0.41"
"5a14a13e37a0a30484f956f8","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:15","corrente","sct-013","0.38"
"5a14a14337a0a30484f956f9","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:20","corrente","sct-013","0.33"
"5a14a14837a0a30484f956fa","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:25","corrente","sct-013","0.46"
"5a14a14d37a0a30484f956fb","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:30","corrente","sct-013","0.5"
"5a14a15237a0a30484f956fc","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:36","corrente","sct-013","0.53"
"5a14a15737a0a30484f956fd","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:41","corrente","sct-013","0.54"
"5a14a15c37a0a30484f956fe","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:46","corrente","sct-013","0.52"
"5a14a16137a0a30484f956ff","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:51","corrente","sct-013","0.36"
"5a14a16737a0a30484f95700","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:07:56","corrente","sct-013","0.3"
"5a14a16c37a0a30484f95701","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:01","corrente","sct-013","0.37"
"5a14a17137a0a30484f95702","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:06","corrente","sct-013","0.6"
"5a14a17637a0a30484f95703","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:11","corrente","sct-013","0.39"
"5a14a17b37a0a30484f95704","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:16","corrente","sct-013","0.44"
"5a14a18037a0a30484f95705","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:22","corrente","sct-013","0.31"
"5a14a18537a0a30484f95706","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:27","corrente","sct-013","0.38"
"5a14a18a37a0a30484f95707","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:32","corrente","sct-013","0.4"
"5a14a19037a0a30484f95708","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:37","corrente","sct-013","0.44"
"5a14a19537a0a30484f95709","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:42","corrente","sct-013","0.49"
"5a14a19a37a0a30484f9570a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:47","corrente","sct-013","0.58"
"5a14a19f37a0a30484f9570b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:52","corrente","sct-013","0.41"
"5a14a1a437a0a30484f9570c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:08:57","corrente","sct-013","0.51"
"5a14a1a937a0a30484f9570d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:03","corrente","sct-013","0.41"
"5a14a1ae37a0a30484f9570e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:08","corrente","sct-013","0.56"
"5a14a1b337a0a30484f9570f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:13","corrente","sct-013","0.6"
"5a14a1b937a0a30484f95710","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:18","corrente","sct-013","0.5"
"5a14a1be37a0a30484f95711","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:23","corrente","sct-013","0.44"
"5a14a1c337a0a30484f95712","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:28","corrente","sct-013","0.35"
"5a14a1c837a0a30484f95713","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:33","corrente","sct-013","0.35"
"5a14a1cd37a0a30484f95714","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:38","corrente","sct-013","0.49"
"5a14a1d237a0a30484f95715","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:44","corrente","sct-013","0.53"
"5a14a1d737a0a30484f95716","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:49","corrente","sct-013","0.51"
"5a14a1dc37a0a30484f95717","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:54","corrente","sct-013","0.5"
"5a14a1e137a0a30484f95718","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:09:59","corrente","sct-013","0.36"
"5a14a1e737a0a30484f95719","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:04","corrente","sct-013","0.41"
"5a14a1ec37a0a30484f9571a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:09","corrente","sct-013","0.6"
"5a14a1f137a0a30484f9571b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:14","corrente","sct-013","0.56"
"5a14a1f637a0a30484f9571c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:19","corrente","sct-013","0.57"
"5a14a1fb37a0a30484f9571d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:24","corrente","sct-013","0.56"
"5a14a20037a0a30484f9571e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:30","corrente","sct-013","0.57"
"5a14a20537a0a30484f9571f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:35","corrente","sct-013","0.44"
"5a14a20a37a0a30484f95720","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:40","corrente","sct-013","0.55"
"5a14a21037a0a30484f95721","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:45","corrente","sct-013","0.56"
"5a14a21537a0a30484f95722","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:50","corrente","sct-013","0.3"
"5a14a21a37a0a30484f95723","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:10:55","corrente","sct-013","0.52"
"5a14a21f37a0a30484f95724","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:00","corrente","sct-013","0.47"
"5a14a22437a0a30484f95725","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:05","corrente","sct-013","0.46"
"5a14a22937a0a30484f95726","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:11","corrente","sct-013","0.54"
"5a14a22e37a0a30484f95727","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:16","corrente","sct-013","0.48"
"5a14a23337a0a30484f95728","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:21","corrente","sct-013","0.33"
"5a14a23937a0a30484f95729","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:26","corrente","sct-013","0.32"
"5a14a23e37a0a30484f9572a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:31","corrente","sct-013","0.44"
"5a14a24337a0a30484f9572b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:36","corrente","sct-013","0.39"
"5a14a24837a0a30484f9572c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:41","corrente","sct-013","0.38"
"5a14a24d37a0a30484f9572d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:46","corrente","sct-013","0.34"
"5a14a25237a0a30484f9572e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:52","corrente","sct-013","0.54"
"5a14a25737a0a30484f9572f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:11:57","corrente","sct-013","0.35"
"5a14a25c37a0a30484f95730","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:02","corrente","sct-013","0.51"
"5a14a26137a0a30484f95731","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:07","corrente","sct-013","0.35"
"5a14a26737a0a30484f95732","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:12","corrente","sct-013","0.52"
"5a14a26c37a0a30484f95733","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:17","corrente","sct-013","0.58"
"5a14a27137a0a30484f95734","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:22","corrente","sct-013","0.57"
"5a14a27637a0a30484f95735","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:27","corrente","sct-013","0.48"
"5a14a27b37a0a30484f95736","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:33","corrente","sct-013","0.38"
"5a14a28037a0a30484f95737","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:38","corrente","sct-013","0.4"
"5a14a28537a0a30484f95738","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:43","corrente","sct-013","0.39"
"5a14a28a37a0a30484f95739","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:48","corrente","sct-013","0.51"
"5a14a29037a0a30484f9573a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:53","corrente","sct-013","0.57"
"5a14a29537a0a30484f9573b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:12:58","corrente","sct-013","0.46"
"5a14a29a37a0a30484f9573c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:03","corrente","sct-013","0.47"
"5a14a29f37a0a30484f9573d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:08","corrente","sct-013","0.47"
"5a14a2a437a0a30484f9573e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:14","corrente","sct-013","0.59"
"5a14a2a937a0a30484f9573f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:19","corrente","sct-013","0.33"
"5a14a2ae37a0a30484f95740","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:24","corrente","sct-013","0.55"
"5a14a2b437a0a30484f95741","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:29","corrente","sct-013","0.47"
"5a14a2b937a0a30484f95742","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:34","corrente","sct-013","0.42"
"5a14a2be37a0a30484f95743","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:39","corrente","sct-013","0.53"
"5a14a2c337a0a30484f95744","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:44","corrente","sct-013","0.42"
"5a14a2c837a0a30484f95745","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:49","corrente","sct-013","0.39"
"5a14a2cd37a0a30484f95746","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:13:55","corrente","sct-013","0.43"
"5a14a2d237a0a30484f95747","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:00","corrente","sct-013","0.35"
"5a14a2d737a0a30484f95748","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:05","corrente","sct-013","0.45"
"5a14a2dc37a0a30484f95749","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:10","corrente","sct-013","0.42"
"5a14a2e237a0a30484f9574a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:15","corrente","sct-013","0.36"
"5a14a2e737a0a30484f9574b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:20","corrente","sct-013","0.37"
"5a14a2ec37a0a30484f9574c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:25","corrente","sct-013","0.31"
"5a14a2f137a0a30484f9574d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:30","corrente","sct-013","0.33"
"5a14a2f637a0a30484f9574e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:36","corrente","sct-013","0.48"
"5a14a2fb37a0a30484f9574f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:41","corrente","sct-013","0.41"
"5a14a30037a0a30484f95750","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:46","corrente","sct-013","0.5"
"5a14a30637a0a30484f95751","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:51","corrente","sct-013","0.45"
"5a14a30b37a0a30484f95752","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:14:56","corrente","sct-013","0.43"
"5a14a31037a0a30484f95753","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:01","corrente","sct-013","0.3"
"5a14a31537a0a30484f95754","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:06","corrente","sct-013","0.51"
"5a14a31a37a0a30484f95755","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:11","corrente","sct-013","0.51"
"5a14a31f37a0a30484f95756","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:17","corrente","sct-013","0.32"
"5a14a32437a0a30484f95757","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:22","corrente","sct-013","0.53"
"5a14a32937a0a30484f95758","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:27","corrente","sct-013","0.56"
"5a14a32e37a0a30484f95759","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:32","corrente","sct-013","0.52"
"5a14a33437a0a30484f9575a","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:37","corrente","sct-013","0.38"
"5a14a33937a0a30484f9575b","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:42","corrente","sct-013","0.58"
"5a14a33e37a0a30484f9575c","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:47","corrente","sct-013","0.59"
"5a14a34337a0a30484f9575d","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:52","corrente","sct-013","0.4"
"5a14a34837a0a30484f9575e","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:15:58","corrente","sct-013","0.51"
"5a14a34d37a0a30484f9575f","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:03","corrente","sct-013","0.42"
"5a14a35237a0a30484f95760","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:08","corrente","sct-013","0.5"
"5a14a35737a0a30484f95761","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:13","corrente","sct-013","0.59"
"5a14a35d37a0a30484f95762","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:18","corrente","sct-013","0.39"
"5a14a36237a0a30484f95763","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:23","corrente","sct-013","0.57"
"5a14a36737a0a30484f95764","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:28","corrente","sct-013","0.34"
"5a14a36c37a0a30484f95765","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:34","corrente","sct-013","0.52"
"5a14a37137a0a30484f95766","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:39","corrente","sct-013","0.35"
"5a14a37637a0a30484f95767","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:44","corrente","sct-013","0.43"
"5a14a37b37a0a30484f95768","corrente-01","yasminbraga","labic","raspberry pi","2017-10-27","02:16:49","corrente","sct-013","0.42"
